Review;words
Una gran experiencia visitar este lugar, es una de las 7 maravillas del mundo moderno, no pierdan oportunidad y vayan a conocer, se encuentra cerca de Cancún o Mérida, recomiendo lleven dinero , energía y tiempo. Sugiero contraten un tour ya que la historia no se cuenta sola. Los domingos la entrada es gratis para mexicanos.;['gran', 'experiencia', 'visitar', 'lugar', 'ser', 'siete', 'maravilla', 'mundo', 'moderno', 'perder', 'oportunidad', 'ir', 'conocer', 'encontrar', 'cerca', 'cancún', 'mérida', 'recomer', 'llevar', 'dinero', 'energía', 'tiempo', 'sugiero', 'contratar', 'tour', 'historia', 'contar', 'solo', 'domingo', 'entrada', 'ser', 'gratis', 'mexicano']
Es un hotel impresionantemente grande, sin embargo, es notorio que fue muy bueno en su momento, uno debe ir con la mente abierta este hotel, la gente de recepcion es muy amable y la gente del bar tambien muy atentos.  El desayuno debes tomarlo muy temprano porque todo se termina muy rápido y algunas cosas del bufet ya no las reponen asi que si llegas tarde pues no te quedan muchas opciones.  No existe el servicio a cuarto inclusive en mi situacion uno de mis compañeros enfermo y no pudo bajar asi que pedi el desayuno para subir algo y me exigieron que bajara mis platos antes de las 10 de la mañana de una manera algo ruda (como si me los fuera a robar) pero digo mente abierta de viajero cumpli mi palabra y lo regrese pensando que a ellos les pueden pedir el plato si no pues se…;['ser', 'hotel', 'impresionantemente', 'grande', 'embargo', 'ser', 'notorio', 'ser', 'buen', 'momento', 'deber', 'ir', 'mente', 'abierto', 'hotel', 'gente', 'recepcion', 'ser', 'amable', 'gente', 'bar', 'tambien', 'atento', 'desayuno', 'deber', 'tomar', 'temprano', 'terminar', 'rápido', 'alguno', 'cosa', 'bufet', 'reponer', 'asi', 'si', 'llegar', 'tarde', 'pues', 'quedar', 'opción', 'existir', 'servicio', 'cuarto', 'inclusive', 'situacion', 'compañero', 'enfermo', 'poder', 'bajar', 'asi', 'pedir', 'desayuno', 'subir', 'exigir', 'bajar', 'plato', 'diez', 'mañana', 'manera', 'rudo', 'si', 'ir', 'robar', 'decir', 'mente', 'abierto', 'viajero', 'cumplir', 'palabra', 'regresar', 'pensar', 'poder', 'pedir', 'plato', 'si', 'pues']
la habitacion estaba muy amplia ,comoda limpia , y la vista del centro historico fue espectacular desde la habitación, el trato del personal fue algo de lo que no me agrado , un trato muy frio y distante, ademas de que el precio de los alimentos del restaurante del hotel eran exhorbitantes y siempre estaba solo, con la hoste invitandote a pasar casi a fuerzas, las areas de los pasillos y elevadores del hotel merecen una remodelada o limpieza urgente, huelen a alfombra sucia!! y los elevadores estan medio anticuados!! la ubicación era excelente, pero el estacionamiento muy incomodo y los accesos a la Calle, LO BUENO QUE CUENTAN CON VALET PARQUING, un hotel caro por el mal servicio que ofrece y sus instalaciones anticuadas, la alberca es pequeña pero muy relajante, me gusto el_x0085_;['habitacion', 'amplio', 'comoda', 'limpio', 'vista', 'centro', 'historico', 'ser', 'espectacular', 'habitación', 'trato', 'personal', 'ser', 'agrado', 'trato', 'frio', 'distante', 'ademo', 'precio', 'alimento', 'restaurante', 'hotel', 'ser', 'exhorbitante', 'siempre', 'solo', 'hoste', 'invitar', 'pasar', 'casi', 'fuerza', 'area', 'pasillo', 'elevador', 'hotel', 'merecer', 'remodelado', 'limpieza', 'urgente', 'holer', 'alfombra', 'sucio', 'elevador', 'medio', 'anticuado', 'ubicación', 'ser', 'excelente', 'estacionamiento', 'incomodo', 'acceso', 'calle', 'bueno', 'cuentar', 'valet', 'parquing', 'hotel', 'caro', 'mal', 'servicio', 'ofrecer', 'instalación', 'anticuado', 'alberca', 'ser', 'pequeño', 'relajante', 'gusto', 'x0085']
Mal servicio, había que llamar hasta 2 ocaciones para que resolvieron los problemas. Lo único bueno es que tiene cerca la playa. Lo malo es las masajistas que son muy muy insistentes en darte un masaje.  ;['mal', 'servicio', 'haber', 'llamar', 'dos', 'ocación', 'resolver', 'problema', 'único', 'buen', 'ser', 'tener', 'cerca', 'playa', 'malo', 'ser', 'masajista', 'ser', 'insistente', 'dartir', 'masaje']
Super buen lugar , muy elegante y muy bien ubicado , con una super vista y muy atentos los meseros en especial Francisco , Victor y Osmán;['super', 'buen', 'lugar', 'elegante', 'bien', 'ubicado', 'super', 'vista', 'atento', 'mesero', 'especial', 'francisco', 'victor', 'osmán']
Chichen Itza es un gran lugar para visitar. Es un viaje de un día, partiendo de su hotel temprano por la mañana y volver temprano en la noche. En el viaje en autobús al sitio nos ofrecieron bebidas y aperitivos y en el viaje de regreso algunas cervezas frías y Tequila. Utilizamos Olympus Tours y nos parecieron ser amable e informativo. agua y sombrillas son ofrecidas por la caminata de la excursión. Nos detuvimos en un buffet para el almuerzo con entretenimiento, que estaba incluido en el precio de la excursión. También hicimos una parada que también estaba incluida en la visita al Cenote, un lavabo hoyos para una gran experiencia y bonitas fotos. Traiga su traje de baño y toalla. taquillas y vestuarios disponibles. Si vas a Cancún usted debe tomar el tiempo para visitar las ruinas Mayas, una de las siete maravillas del mundo.;['chichen', 'itza', 'ser', 'gran', 'lugar', 'visitar', 'ser', 'viaje', 'día', 'partir', 'hotel', 'temprano', 'mañana', 'volver', 'temprano', 'noche', 'viaje', 'autobús', 'sitio', 'ofrecer', 'bebida', 'aperitivo', 'viaje', 'regreso', 'alguno', 'cerveza', 'frío', 'tequila', 'utilizar', 'olympus', 'tours', 'parecer', 'ser', 'amable', 'informativo', 'agua', 'sombrilla', 'ser', 'ofrecido', 'caminata', 'excursión', 'detener', 'buffet', 'almuerzo', 'entretenimiento', 'incluido', 'precio', 'excursión', 'hacer', 'parada', 'incluido', 'visita', 'cenote', 'lavabo', 'hoyo', 'gran', 'experiencia', 'bonito', 'foto', 'traigar', 'traje', 'baño', 'toalla', 'taquilla', 'vestuario', 'disponible', 'si', 'ir', 'cancún', 'deber', 'tomar', 'tiempo', 'visitar', 'ruina', 'mayas', 'siete', 'maravilla', 'mundo']
"Esta abrumadora Eatery atmosférico, te lleva atrás en el tiempo ...
El interior y el ""paisaje"" del restaurante es entre algo real, algo mágicamente y algo que le recuerda a un sueño ... que te lleva a un sentido de verdadero ""mágico de Lo"" no...salir de Cuba sin ser parte de este lugar.
Fuimos por la noche, nuestro hijo, nuestro 10 años y que los padres. Las calles de abajo estaban llenas de los sonidos de la noche y el restaurante estaba lleno de gente, el ambiente era muy mágico, la comida era muy buena y la gente que asistió a nosotros amable y el servicio tenía un toque personal muy especial: -)Más";['abrumador', 'eatery', 'atmosférico', 'llevar', 'atrás', 'tiempo', 'interior', 'paisaje', 'restaurante', 'ser', 'real', 'mágicamente', 'recordar', 'sueño', 'llevar', 'verdadero', 'mágico', 'salir', 'cuba', 'ser', 'parte', 'lugar', 'ir', 'noche', 'hijo', 'diez', 'año', 'padre', 'calle', 'abajo', 'lleno', 'sonido', 'noche', 'restaurante', 'lleno', 'gente', 'ambiente', 'ser', 'mágico', 'comida', 'ser', 'buen', 'gente', 'asistir', 'amable', 'servicio', 'tener', 'toque', 'personal', 'especial', 'má', 's']
buena atencion y servicio, buenas habitaciones, excelente gastronomia, playas tranquilas, bebidas excelentes, cerca a la ciudad amurallda y el centro historico de cartagena, bocagrande, piscinas limpias y agradables.;['buen', 'atencion', 'servicio', 'buen', 'habitación', 'excelente', 'gastronomia', 'playa', 'tranquilo', 'bebida', 'excelente', 'cerca', 'ciudad', 'amuralldo', 'centro', 'historico', 'cartagena', 'bocagrande', 'piscina', 'limpio', 'agradable']
Cuando me entregsron la habitación había un calzon de mujer , me hostigaron todo el día por whatsapp en mis vacaciones, a pesar de que en Cartagena no es potable solo te proporcionan 1 litro de agua para una habitación donde estábamos 3 personas 4  para 5 días , el WiFi es pésimo, muy baja velocidad . Los computadores que proporciona  para el uso de los huéspedes tienen lineas en la pantalla y uno no se puede usar . Por otro lado en el ascensor el botón del piso 6 estaba dañado y me todo subir al 7 o bajar al 8, y Finalmente quisiera decir que viajo mucho ya sea por placer o por trabajo y este es el peor hotel en que me he quedado en Toda mi vida;['entregsr', 'habitación', 'haber', 'calzon', 'mujer', 'hostigar', 'día', 'whatsapp', 'vacaciones', 'pesar', 'cartagena', 'ser', 'potable', 'solo', 'proporcionar', 'litro', 'agua', 'habitación', 'tres', 'persona', 'cuatro', 'cinco', 'día', 'wifi', 'ser', 'pésimo', 'bajo', 'velocidad', 'computador', 'proporcionar', 'uso', 'huésped', 'tener', 'linea', 'pantalla', 'poder', 'usar', 'lado', 'ascensor', 'botón', 'piso', 'seis', 'dañar', 'subir', 'siete', 'bajar', 'ocho', 'finalmente', 'querer', 'decir', 'viajar', 'ser', 'placer', 'trabajo', 'ser', 'peor', 'hotel', 'haber', 'quedar', 'vida']
Muy buen servicio nos atendio reimundo.  Las bebidas estan muy ricas, hay mucha variedad de alimentos.;['buen', 'servicio', 'atender', 'reimundo', 'bebida', 'rico', 'haber', 'variedad', 'alimento']
trabajamos con Jennifer Carr de tropical viajeros para coordinar nuestro destino boda en este lugar. Desde el momento en que llegamos hasta el día muy deprimente que nos teníamos que marchar, nuestra experiencia no podría haber sido mejor. El servicio era excelente, las instalaciones eran una maravilla, y la experiencia fue inolvidable. Tenemos 0 quejas de nuestro viaje y le recomendaría este complejo a todos aquellos que desean disfrutar de una experiencia todo incluido completa!;['trabajar', 'jennifer', 'carr', 'tropical', 'viajero', 'coordinar', 'destino', 'boda', 'lugar', 'momento', 'llegar', 'día', 'deprimente', 'tener', 'marchar', 'experiencia', 'poder', 'haber', 'ser', 'mejor', 'servicio', 'ser', 'excelente', 'instalación', 'ser', 'maravilla', 'experiencia', 'ser', 'inolvidable', 'tener', 'cero', 'queja', 'viaje', 'recomendar', 'complejo', 'aquel', 'desear', 'disfrutar', 'experiencia', 'incluido', 'completo']
Una zona muy segura. Los policías son muy amables para ubicarte. El punto de información de la alcaldía entrega muy buenas recomendaciones. La peatonal muy pintoresca.;['zona', 'seguro', 'policía', 'ser', 'amable', 'ubicar', 'punto', 'información', 'alcaldía', 'entregar', 'buen', 'recomendación', 'peatonal', 'pintoresca']
Este cerro es muy famoso e impresionante se puede ver desde muchos puntos de la ciudad y de donde se vea es espectacular;['cerro', 'ser', 'famoso', 'impresionante', 'poder', 'ver', 'punto', 'ciudad', 'ver', 'ser', 'espectacular']
"Exente servicio y comida de lo mejor, bien ubicado, muy buena presentación de platillos y mejor las bebidas que gran lugar. 
Felicidades";['exente', 'servicio', 'comida', 'mejor', 'bien', 'ubicado', 'buen', 'presentación', 'platillo', 'mejor', 'bebida', 'gran', 'lugar', 'felicidades']
Este hotel inicio muy bien, viajo constantemente a Mérida y veo como de ha deteriorado. El personal varía mucho te encuentras el que te atiende bien y el que te atiende pésimo , el servicio de desayuno que es lo que mas uso se ha venido a menos;['hotel', 'inicio', 'bien', 'viajar', 'constantemente', 'mérida', 'ver', 'haber', 'deteriorar', 'personal', 'variar', 'encontrar', 'atender', 'bien', 'atender', 'pésimo', 'servicio', 'desayuno', 'ser', 'mas', 'uso', 'haber', 'venir', 'menos']
"Nunca había probado una cemita y pedí la de portobello con flor de calabaza y me gusto mucho. 

También estaban muy ricas la entrada de quesos con cuitlacoche y la crema poblana. El pastel de chocolate esta muy bueno aunque hubiera preferido que no llevara...Más";['nunca', 'haber', 'probar', 'cemita', 'pedir', 'portobello', 'flor', 'calabaza', 'gusto', 'rico', 'entrada', 'queso', 'cuitlacoche', 'crema', 'poblano', 'pastel', 'chocolate', 'buen', 'aunque', 'haber', 'preferir', 'llevar']
Habia estado hace algunos años en este hotel y estaba pasable, ahora es un hotel viejo, con pobre higiene y un servicio que deja que desear, deje mis datos para que me enviaran la factura y nunca llego, he tenido que llamar 3 veces para que me la envíen, ya la enviaron pero esta equivocada, bastante molesto tener que estar persiguiendo un documento que por ley deben de enviar de forma inmediata, en fin es un reflejo de toda la administracion del hotel, no lo recomiendo, yo no regreso.;['haber', 'hacer', 'alguno', 'año', 'hotel', 'pasable', 'ahora', 'ser', 'hotel', 'viejo', 'pobre', 'higiene', 'servicio', 'dejar', 'desear', 'dejar', 'dato', 'enviar', 'factura', 'nunca', 'llegar', 'haber', 'tener', 'llamar', 'tres', 'vez', 'enviar', 'enviar', 'equivocado', 'bastante', 'molesto', 'tener', 'perseguir', 'documento', 'ley', 'deber', 'enviar', 'forma', 'inmediato', 'fin', 'ser', 'reflejo', 'administracion', 'hotel', 'recomer', 'regreso']
Ir a La Habana sin visitar la bodeguita del medio, no tiene sentido, un bar acogedor, temático y romántico en el que se pueden deleitar con el mejor  mojito de Cuba. Además de una buena música y mucha historia...realmente vale la pena visitarlo!;['ir', 'habana', 'visitar', 'bodeguita', 'medio', 'tener', 'bar', 'acogedor', 'temático', 'romántico', 'poder', 'deleitar', 'mejor', 'mojito', 'cuba', 'además', 'buen', 'música', 'historia', 'realmente', 'valer', 'pena', 'visitar']
"Empezare por lo bueno. Las camas son muy grandes y confortables. El desayuno es muy variado y rico. La habitación es muy amplia y luminosa. Nuestra estancia se dividió en dos ya que fuimos a los cayos. En la planta 16 preciosas vistas al malecón, y en la 15 preciosas vistas a La Habana. En cuanto al resto,  el lobby está bien, y en la planta 25 hay fiestas con música en directo los miércoles. En cuanto a lo malo; Los pasillos tienen una moqueta muy vieja y humedades en las paredes. Las habitaciones tienen un mobiliario viejo y que por la humedad está dilatado, las puertas del baño también. La bañera repintada y vieja, el espejo con desconchones. De los seis ascensores funcionaban dos y el día que nos íbamos se rompió otro y en el que si funcionaba no había luz, y los botones no…";['empezar', 'buen', 'cama', 'ser', 'grande', 'confortable', 'desayuno', 'ser', 'variado', 'rico', 'habitación', 'ser', 'amplio', 'luminoso', 'estancia', 'dividir', 'dos', 'ir', 'cayo', 'planta', 'dieciséis', 'precioso', 'vistas', 'malecón', 'quince', 'precioso', 'vistas', 'habana', 'cuanto', 'resto', 'lobby', 'bien', 'planta', 'veinticinco', 'haber', 'fiesta', 'música', 'directo', 'miércoles', 'cuanto', 'malo', 'pasillo', 'tener', 'moqueta', 'viejo', 'humedades', 'pared', 'habitación', 'tener', 'mobiliario', 'viejo', 'humedad', 'dilatado', 'puerta', 'baño', 'bañera', 'repintado', 'viejo', 'espejo', 'desconchón', 'seis', 'ascensor', 'funcionar', 'dos', 'día', 'ir', 'romper', 'si', 'funcionar', 'haber', 'luz', 'botón']
Visité el cerro Monserrate en mayo  del 2018, si van en vehículo propio hay parqueaderos al lado de la entrada al cerro (No son costosos), debes hacer una fila para comprar tu tiquete y otra para ingresar (Puedes pagar con tarjeta). una vez ingresas, puedes ingresar por el teleférico, el tranvía o a pie. El teleférico tiene horarios de uso pero el tranvía funciona todo el tiempo, si optan por el tranvía les recomiendo ubicarse al frente para tener la mejor vista al subir y bajar. Hay una zona de souvenirs donde pueden comprar recuerdos y hay lugares donde comer también, sin mencionar obviamente la vista para unas increíbles fotos.;['visitar', 'cerro', 'monserrate', 'mayo', 'dos mil dieciocho', 'si', 'ir', 'vehículo', 'propio', 'haber', 'parqueadero', 'lado', 'entrada', 'cerro', 'ser', 'costoso', 'deber', 'hacer', 'fila', 'comprar', 'tiquete', 'ingresar', 'poder', 'pagar', 'tarjeta', 'vez', 'ingresar', 'poder', 'ingresar', 'teleférico', 'tranvía', 'pie', 'teleférico', 'tener', 'horario', 'uso', 'tranvía', 'funcionar', 'tiempo', 'si', 'optar', 'tranvía', 'recomer', 'ubicar', 'frente', 'tener', 'mejor', 'vista', 'subir', 'bajar', 'haber', 'zona', 'souvenir', 'poder', 'comprar', 'recuerdo', 'haber', 'lugar', 'comer', 'mencionar', 'obviamente', 'vista', 'increíble', 'foto']
